episode_id,instance_id,seed,deal_rate,normalized_primary,raw_primary,normalized_nash_welfare,usw,esw,nsw,nsw_geomean,gini,dist_to_frontier,dist_to_nbs,dist_to_ks,on_frontier,all_ir,n_ir_violations,n_ir_violation_turns,n_walked,welfare_slope,closing_round,rounds_to_agreement,reached_deadline,rounds_used_turns,deadline_rounds,cost_usd,belief_final_posterior_mass_true_type,belief_final_expected_utility_rmse,belief_final_accept_set_f1,belief_auc_posterior_mass_true_type,belief_auc_expected_utility_rmse,belief_auc_accept_set_f1,belief_n_believers,belief_n_turns,belief_accuracy_mean,belief_accuracy_final
scorable_negotiation-moves_chat-93829dba6b,scorable_negotiation-L1-a9e4838c4c,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,1.1911764705882353,17.0,nan,1.0,85.0,16,0.0,0.00031765804509166105,0.24733090470915103,0.21615490022269687,0.000314332632047358,0.24730599483565188,0.21341641645561546,5.0,17.0,0.21341641645561546,0.21615490022269687
scorable_negotiation-moves_chat-6954b85dba,scorable_negotiation-L1-a9e4838c4c,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-2.3137254901960778,17.0,nan,1.0,85.0,16,0.0,0.0002675572603594785,0.2543017850459271,0.17041004044602603,0.00026632438636340624,0.25415088543517317,0.17544971066856543,5.0,17.0,0.17544971066856543,0.17041004044602603
scorable_negotiation-moves_chat-e2cf1ff354,scorable_negotiation-L1-b3fd37949a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.16911764705882376,17.0,nan,1.0,85.0,16,0.0,0.000475366644213934,0.23277644858102073,0.2662687905924207,0.0004624834826438732,0.2333350045588753,0.2617044662014908,5.0,17.0,0.2617044662014908,0.2662687905924207
scorable_negotiation-moves_chat-ef2342fe20,scorable_negotiation-L1-b3fd37949a,1,1.0,0.9587,0.9956,0.5678960249556458,225.0,20.0,131829600.0,42.07291344422587,0.1688888888888889,0.0,0.0,0.5512504932242581,1.0,1.0,0.0,0.0,0.0,0.08333333333333193,17.0,17.0,1.0,85.0,16,0.0,0.00016491574142645012,0.2505298502728655,0.19569733305255857,0.000164983329949313,0.2505145112381538,0.194826745622591,5.0,17.0,0.194826745622591,0.19569733305255857
scorable_negotiation-moves_chat-8abf83272e,scorable_negotiation-L1-b3fd37949a,2,1.0,0.9109,0.9823,0.5397321789172024,222.0,20.0,102225760.0,39.98637822552192,0.23243243243243245,0.0,0.34794467903859216,0.5139971780544167,1.0,1.0,0.0,0.0,0.0,0.6397058823529439,17.0,17.0,1.0,85.0,16,0.0,0.00020328356629313013,0.2436483975861748,0.22515151515151516,0.0002023183195803347,0.24373214280066482,0.22652568267583986,5.0,17.0,0.22652568267583986,0.22515151515151516
scorable_negotiation-moves_chat-78d659fc8f,scorable_negotiation-L1-b3fd37949a,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.31617647058823856,17.0,nan,1.0,85.0,16,0.0,0.0002599219787197458,0.24413162623107315,0.22316572777104807,0.0002577682919066316,0.24424098949545686,0.22150869548326774,5.0,17.0,0.22150869548326774,0.22316572777104807
scorable_negotiation-moves_chat-d64b540554,scorable_negotiation-L1-b3fd37949a,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-0.39705882352941196,17.0,nan,1.0,85.0,16,0.0,7.361849961662811e-05,0.26264205410569036,0.14431521923142035,7.91160208021441e-05,0.26168823699866034,0.14431521923142035,5.0,17.0,0.14431521923142035,0.14431521923142035
scorable_negotiation-moves_chat-b528e2c19a,scorable_negotiation-L2-107032bc27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-0.7352941176470612,17.0,nan,1.0,85.0,16,0.0,0.00032935685740407704,0.2568578549828652,0.22052296198190074,0.0003243000960305079,0.2564905541532054,0.21284817886774468,5.0,17.0,0.21284817886774468,0.22052296198190074
scorable_negotiation-moves_chat-6ebc6d7161,scorable_negotiation-L2-107032bc27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-0.279411764705879,17.0,nan,1.0,85.0,16,0.0,0.0002291907066758244,0.26496953163713644,0.20373359375838418,0.00023458940401153934,0.26347176766496266,0.19905391701180278,5.0,17.0,0.19905391701180278,0.20373359375838418
scorable_negotiation-moves_chat-84988a440a,scorable_negotiation-L2-107032bc27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.7598039215686292,17.0,nan,1.0,85.0,16,0.0,0.00019385413676417096,0.2576223099764515,0.1810117021976269,0.00019401794997722207,0.25757697834645193,0.18035309900794103,5.0,17.0,0.18035309900794103,0.1810117021976269
scorable_negotiation-moves_chat-c7b1b0a125,scorable_negotiation-L2-107032bc27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-0.009803921568629232,17.0,nan,1.0,85.0,16,0.0,0.00032466957741083017,0.25215463620701517,0.22052296198190074,0.0003001095381201877,0.25299865707012276,0.2042170446744122,5.0,17.0,0.2042170446744122,0.22052296198190074
