logical_table,instance_id,episode_seed,episode_id,deal_rate,closing_offer,n_supporters,quorum_close_rate,outvoted_seats,outvoted_below_threshold,outvoted_z,outvoted_dissented,any_below_threshold,treated_seat,treated_reject_share,treated_accept_share,treated_dissent_rate,treated_is_outvoted,treated_below_threshold
all_rational__unanimity_r16,scorable_negotiation-L0-5b80bb74c6,3,scorable_negotiation-moves_chat-b213c862c8,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-86d39f433e,0,scorable_negotiation-moves_chat-bfbb58c09f,1.0,P40,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-44925c2d5b,4,scorable_negotiation-moves_chat-f8142f00bd,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-033f0874d5,0,scorable_negotiation-moves_chat-fa394f9705,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L0-86d39f433e,3,scorable_negotiation-moves_chat-fe8ed3b748,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-6e5961e973,4,scorable_negotiation-moves_chat-006fb8b41f,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-b3fd37949a,1,scorable_negotiation-moves_chat-149e6d2b54,1.0,P60,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-6f6151e1d5,3,scorable_negotiation-moves_chat-1e7d61b446,1.0,P61,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-6e5961e973,0,scorable_negotiation-moves_chat-2a90d9e0ed,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-6f6151e1d5,2,scorable_negotiation-moves_chat-3019727443,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-6e5961e973,2,scorable_negotiation-moves_chat-3a0e7f04d9,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-6e5961e973,3,scorable_negotiation-moves_chat-568cc89680,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-a9e4838c4c,3,scorable_negotiation-moves_chat-59f5cea244,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-1381dc04db,1,scorable_negotiation-moves_chat-5ef9d290fd,1.0,P66,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-a9e4838c4c,1,scorable_negotiation-moves_chat-64f694652c,1.0,P58,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-1381dc04db,0,scorable_negotiation-moves_chat-675ab6893e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-1381dc04db,4,scorable_negotiation-moves_chat-7977e8130a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-6f6151e1d5,4,scorable_negotiation-moves_chat-86f7339475,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-a9e4838c4c,2,scorable_negotiation-moves_chat-8aad7e4462,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-6f6151e1d5,1,scorable_negotiation-moves_chat-8b16375f56,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-a9e4838c4c,4,scorable_negotiation-moves_chat-90f2b3b7a8,1.0,P60,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-b3fd37949a,2,scorable_negotiation-moves_chat-961955a5be,1.0,P74,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-b3fd37949a,3,scorable_negotiation-moves_chat-98a3bb79b2,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-1381dc04db,3,scorable_negotiation-moves_chat-a5e778a4f4,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-b3fd37949a,0,scorable_negotiation-moves_chat-ac618634f2,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-6e5961e973,1,scorable_negotiation-moves_chat-b4c8927046,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-b3fd37949a,4,scorable_negotiation-moves_chat-b92cb2b7f6,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-1381dc04db,2,scorable_negotiation-moves_chat-ba7936920a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-6f6151e1d5,0,scorable_negotiation-moves_chat-ebb284c7d3,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L1-a9e4838c4c,0,scorable_negotiation-moves_chat-f10a5432fb,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-5edb2fff08,0,scorable_negotiation-moves_chat-07e5a28dbc,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-5edb2fff08,3,scorable_negotiation-moves_chat-1e2bfaae1d,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-107032bc27,3,scorable_negotiation-moves_chat-292b8dbb20,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-cd5957683b,1,scorable_negotiation-moves_chat-2c2fd05e5a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-f3366df5c2,4,scorable_negotiation-moves_chat-2c683e6f14,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-107032bc27,2,scorable_negotiation-moves_chat-4edd186852,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-cd5957683b,3,scorable_negotiation-moves_chat-624ebbf710,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-107032bc27,1,scorable_negotiation-moves_chat-756f1014f4,1.0,P41,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-f3366df5c2,2,scorable_negotiation-moves_chat-7657be8822,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-5edb2fff08,1,scorable_negotiation-moves_chat-838b7fde42,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-c07670b4c3,3,scorable_negotiation-moves_chat-9354a4a6bb,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-c07670b4c3,1,scorable_negotiation-moves_chat-9dbb55fc6b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-c07670b4c3,4,scorable_negotiation-moves_chat-9e1d9b8490,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-f3366df5c2,0,scorable_negotiation-moves_chat-a02429310e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-f3366df5c2,3,scorable_negotiation-moves_chat-a47b2def91,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-c07670b4c3,0,scorable_negotiation-moves_chat-a61d3ace8b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-107032bc27,0,scorable_negotiation-moves_chat-a71561a194,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-107032bc27,4,scorable_negotiation-moves_chat-ba138b569a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-c07670b4c3,2,scorable_negotiation-moves_chat-bbb9212a93,1.0,P60,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-cd5957683b,2,scorable_negotiation-moves_chat-c1245f30a6,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-cd5957683b,4,scorable_negotiation-moves_chat-c2dc3849ca,1.0,P73,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-5edb2fff08,4,scorable_negotiation-moves_chat-cb27c4991a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-f3366df5c2,1,scorable_negotiation-moves_chat-d5f1b81fbf,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-cd5957683b,0,scorable_negotiation-moves_chat-d799ad76ca,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L2-5edb2fff08,2,scorable_negotiation-moves_chat-ec5099ae1e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-78a36182a2,4,scorable_negotiation-moves_chat-052c307ee6,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-09d8108a8f,2,scorable_negotiation-moves_chat-063cf960db,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-78a36182a2,3,scorable_negotiation-moves_chat-149ed6e977,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-8e55401ea3,1,scorable_negotiation-moves_chat-15820b1913,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-81f699e3fe,1,scorable_negotiation-moves_chat-17218fc3fd,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-09d8108a8f,3,scorable_negotiation-moves_chat-1a2aa9c1ce,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-8e55401ea3,2,scorable_negotiation-moves_chat-21c22304c2,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-901198dd46,1,scorable_negotiation-moves_chat-2a0885afdb,1.0,P58,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-78a36182a2,0,scorable_negotiation-moves_chat-30046597de,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-78a36182a2,2,scorable_negotiation-moves_chat-337ac4221a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-09d8108a8f,0,scorable_negotiation-moves_chat-3606a0d0f7,1.0,P55,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-8e55401ea3,3,scorable_negotiation-moves_chat-4670dd6214,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-8e55401ea3,4,scorable_negotiation-moves_chat-47a42c07a6,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-901198dd46,4,scorable_negotiation-moves_chat-6264384da6,1.0,P58,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-901198dd46,2,scorable_negotiation-moves_chat-692cd0ec3b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-09d8108a8f,1,scorable_negotiation-moves_chat-69f0f0e1dc,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-78a36182a2,1,scorable_negotiation-moves_chat-7a14d08e96,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-8e55401ea3,0,scorable_negotiation-moves_chat-81c748e0ad,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-81f699e3fe,3,scorable_negotiation-moves_chat-8e769e2c9b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-81f699e3fe,0,scorable_negotiation-moves_chat-973427ebf9,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-09d8108a8f,4,scorable_negotiation-moves_chat-a1d462b00e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-901198dd46,3,scorable_negotiation-moves_chat-a934f436ef,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-81f699e3fe,4,scorable_negotiation-moves_chat-da78bf0630,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-81f699e3fe,2,scorable_negotiation-moves_chat-eedc20911f,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L3-901198dd46,0,scorable_negotiation-moves_chat-f9828fc9d1,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-592a4f7b6d,2,scorable_negotiation-moves_chat-1f5af524c4,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-35d9e3e112,3,scorable_negotiation-moves_chat-1fafc34d7c,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-35d9e3e112,0,scorable_negotiation-moves_chat-20fcbb6006,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-05f715c1e6,3,scorable_negotiation-moves_chat-3817591355,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-592a4f7b6d,1,scorable_negotiation-moves_chat-44c41f116e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-05f715c1e6,0,scorable_negotiation-moves_chat-5eedd03300,1.0,P54,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-592a4f7b6d,3,scorable_negotiation-moves_chat-64b723a7fc,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-b9891ffb3e,3,scorable_negotiation-moves_chat-6825c8b461,1.0,P58,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-35d9e3e112,2,scorable_negotiation-moves_chat-73ace94e2a,1.0,P70,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-b9891ffb3e,2,scorable_negotiation-moves_chat-96536346f2,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-592a4f7b6d,4,scorable_negotiation-moves_chat-aad3cbea7e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-35d9e3e112,1,scorable_negotiation-moves_chat-b43fdb6895,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-35d9e3e112,4,scorable_negotiation-moves_chat-ba46ac75fc,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-05f715c1e6,1,scorable_negotiation-moves_chat-d0b1b4cb89,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-b9891ffb3e,1,scorable_negotiation-moves_chat-d383702ebb,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-592a4f7b6d,0,scorable_negotiation-moves_chat-dbff0e4c8f,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-05f715c1e6,4,scorable_negotiation-moves_chat-e847bc6424,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-b9891ffb3e,4,scorable_negotiation-moves_chat-e8bffea50a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-05f715c1e6,2,scorable_negotiation-moves_chat-f1442084c3,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__unanimity_r16,scorable_negotiation-L4-b9891ffb3e,0,scorable_negotiation-moves_chat-feb9bbe5c1,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-5b80bb74c6,4,scorable_negotiation-moves_chat-023259ec00,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-5b80bb74c6,2,scorable_negotiation-moves_chat-0c02fc7230,1.0,P14,4.0,1.0,Devon,1.0,-0.406504,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-db777d04d1,0,scorable_negotiation-moves_chat-2c9ccbc9b2,1.0,P13,4.0,1.0,Casey,1.0,-0.087302,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-86d39f433e,4,scorable_negotiation-moves_chat-3019752912,1.0,P9,4.0,1.0,Casey,0.0,0.619048,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-86d39f433e,2,scorable_negotiation-moves_chat-3dc46188f2,1.0,P5,4.0,1.0,Devon,0.0,0.783333,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-db777d04d1,4,scorable_negotiation-moves_chat-46e4facbef,1.0,P11,4.0,1.0,Casey,0.0,0.753968,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-44925c2d5b,1,scorable_negotiation-moves_chat-61b5de708b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-033f0874d5,0,scorable_negotiation-moves_chat-669ebab069,1.0,P8,4.0,1.0,Casey,1.0,-0.046154,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-db777d04d1,3,scorable_negotiation-moves_chat-8183410dfe,1.0,P9,4.0,1.0,Avery,0.0,0.694737,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-033f0874d5,3,scorable_negotiation-moves_chat-850b78d9a4,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-5b80bb74c6,1,scorable_negotiation-moves_chat-9060d555d3,1.0,P13,4.0,1.0,Ember,1.0,-0.172414,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-db777d04d1,1,scorable_negotiation-moves_chat-90f47cfd30,1.0,P1,4.0,1.0,Avery,0.0,0.694737,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-44925c2d5b,0,scorable_negotiation-moves_chat-970f4cba6e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-44925c2d5b,4,scorable_negotiation-moves_chat-9cf80ac500,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-44925c2d5b,2,scorable_negotiation-moves_chat-b36cf79e58,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-44925c2d5b,3,scorable_negotiation-moves_chat-b81db4dc88,1.0,P1,4.0,1.0,Casey,1.0,-0.355191,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-5b80bb74c6,0,scorable_negotiation-moves_chat-bd64067d09,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-5b80bb74c6,3,scorable_negotiation-moves_chat-cdf61d6c1c,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-86d39f433e,0,scorable_negotiation-moves_chat-d4c4cebd0d,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-86d39f433e,1,scorable_negotiation-moves_chat-dcf20b7f9a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-86d39f433e,3,scorable_negotiation-moves_chat-ddff80511a,1.0,P5,4.0,1.0,Ember,0.0,0.079365,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-033f0874d5,1,scorable_negotiation-moves_chat-e4abdcbfa9,1.0,P11,4.0,1.0,Devon,1.0,-0.392857,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-033f0874d5,2,scorable_negotiation-moves_chat-fd1bb32ad5,1.0,P11,4.0,1.0,Devon,1.0,-0.392857,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-db777d04d1,2,scorable_negotiation-moves_chat-fdebf9802b,1.0,P14,4.0,1.0,Avery,0.0,0.694737,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L0-033f0874d5,4,scorable_negotiation-moves_chat-fee3061e23,1.0,P11,4.0,1.0,Casey,1.0,-0.046154,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-6f6151e1d5,1,scorable_negotiation-moves_chat-07f9d9aba9,1.0,P11,4.0,1.0,Casey,1.0,-0.480769,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-a9e4838c4c,2,scorable_negotiation-moves_chat-1a90151deb,1.0,P16,4.0,1.0,Avery,1.0,-0.018868,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-b3fd37949a,3,scorable_negotiation-moves_chat-2067a39803,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-6e5961e973,1,scorable_negotiation-moves_chat-2418435607,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-a9e4838c4c,4,scorable_negotiation-moves_chat-2bb7e16d92,1.0,P16,4.0,1.0,Avery,1.0,-0.018868,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-6e5961e973,3,scorable_negotiation-moves_chat-2e0cec919e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-1381dc04db,1,scorable_negotiation-moves_chat-2e99f03263,1.0,P15,4.0,1.0,Devon,1.0,-0.191667,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-b3fd37949a,0,scorable_negotiation-moves_chat-350660c87a,1.0,P16,4.0,1.0,Avery,1.0,-0.016393,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-1381dc04db,0,scorable_negotiation-moves_chat-3865cd4170,1.0,P16,4.0,1.0,Devon,0.0,0.525,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-a9e4838c4c,1,scorable_negotiation-moves_chat-3ae693e79c,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-1381dc04db,2,scorable_negotiation-moves_chat-478b183b96,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-b3fd37949a,2,scorable_negotiation-moves_chat-4f134df8ed,1.0,P18,4.0,1.0,Avery,0.0,0.327869,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-1381dc04db,4,scorable_negotiation-moves_chat-5525953988,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
